word,sent
tachado,-1.0
tácito,-1.0
taciturnidade,-1.0
taciturno,-1.0
taful,-1.0
tagarela,-1.0
talento,1.0
talentoso,1.0
tamanco,-1.0
tamaninho,-1.0
tangível,1.0
tanso,-1.0
tapado,-1.0
tara,-1.0
tarado,-1.0
tarasco,-1.0
tardíloquo,-1.0
tardio,-1.0
tardo,-1.0
tareco,-1.0
tareia,-1.0
tarimbeiro,-1.0
tarouco,-1.0
tarouquice,-1.0
tartamudo,-1.0
tartufo,-1.0
tato,-1.0
teatral,-1.0
teatralidade,-1.0
teatralizar,-1.0
tédio,-1.0
tedioso,-1.0
teimoso,-1.0
telhudo,-1.0
temer,-1.0
temerário,-1.0
temeroso,-1.0
temido,-1.0
temível,-1.0
temoroso,-1.0
temperado,1.0
temperamental,-1.0
temperante,0.0
tempestivo,-1.0
tempestuoso,-1.0
temporizador,1.0
temudo,-1.0
tenaz,0.0
tendenciosidade,-1.0
tendencioso,-1.0
tenebrosidade,-1.0
tenebroso,-1.0
tenro,-1.0
tensão,-1.0
tenso,-1.0
tênue,0.0
teórico,0.0
terminante,0.0
terno,1.0
ternura,1.0
ternurento,1.0
terráqueo,0.0
terrenho,-1.0
terreno,0.0
terrestre,0.0
terrificante,-1.0
terrífico,-1.0
terrível,-1.0
terror,-1.0
terrorífico,-1.0
terrorismo,-1.0
terrorista,-1.0
terso,0.0
teso,-1.0
testo,1.0
testudo,-1.0
tétrico,-1.0
tetro,-1.0
tigre,-1.0
tigrino,-1.0
tímido,-1.0
timorato,-1.0
tinhosice,-1.0
tinhoso,-1.0
tino,1.0
tirania,-1.0
tirânico,-1.0
tiranizar,-1.0
tirano,-1.0
tiririca,-1.0
tiritante,-1.0
tísico,-1.0
tisnado,0.0
titilante,0.0
titubeante,-1.0
tocado,-1.0
tocador,-1.0
tocante,0.0
todo-poderoso,0.0
toldado,-1.0
toleirão,-1.0
tolerância,1.0
tolerante,1.0
tolhido,-1.0
tolhimento,-1.0
tolo,-1.0
tombado,-1.0
tonante,0.0
tonificado,1.0
tontice,-1.0
tontinho,-1.0
tonto,-1.0
tontura,-1.0
torcido,-1.0
tormento,-1.0
tormentoso,-1.0
torpe,-1.0
torto,-1.0
tortuosidade,-1.0
tortuoso,-1.0
tortura,-1.0
torturado,-1.0
torturador,-1.0
torturante,-1.0
torturar,1.0
torvo,-1.0
tosco,-1.0
totó,-1.0
tóxico,-1.0
toxicodependência,-1.0
toxicodependente,-1.0
toxicomania,-1.0
toxicómano,-1.0
trabalhadeira,1.0
trabalhador,1.0
traficante,-1.0
trafulha,-1.0
trafulhice,-1.0
tragédia,-1.0
trágico,-1.0
traição,-1.0
traiçoeiro,-1.0
traído,-1.0
traidor,-1.0
trair,-1.0
trama,-1.0
tramado,-1.0
tramar,1.0
trampa,-1.0
trampolineiro,-1.0
tramposo,-1.0
trangalhadanças,-1.0
tranquilidade,1.0
tranquilizador,1.0
tranquilizante,1.0
tranqüilo,1.0
tranquilo,1.0
transfigurado,0.0
transformado,0.0
transgredir,-1.0
transido,-1.0
transigente,-1.0
translúcido,1.0
transparência,1.0
transparente,1.0
transtornado,-1.0
transtornar,1.0
transtorno,-1.0
transviado,-1.0
trapaceiro,-1.0
trapacento,-1.0
trapalhada,-1.0
trapalhão,-1.0
trapalhice,-1.0
traquejado,1.0
traquina,-1.0
tratado,1.0
tratante,-1.0
tratável,1.0
trauliteiro,-1.0
trauma,-1.0
travesso,-1.0
travessura,-1.0
travestido,-1.0
tremebundo,-1.0
tremelicas,-1.0
tremente,-1.0
tremer,-1.0
tremido,-1.0
trêmulo,-1.0
trémulo,-1.0
trepador,0.0
tresloucado,-1.0
tresmalhado,-1.0
treta,-1.0
trevoso,-1.0
trincado,-1.0
triste,-1.0
tristeza,-1.0
tristonho,-1.0
triturado,-1.0
triunfador,1.0
triunfante,1.0
triunfo,1.0
trivial,-1.0
troca-tintas,-1.0
trocista,-1.0
troglodita,-1.0
troliteiro,-1.0
trombudo,-1.0
trôpego,-1.0
truanesco,-1.0
trucidação,-1.0
trucidado,-1.0
trucidante,-1.0
trucidar,1.0
truculência,-1.0
truculento,-1.0
truque,-1.0
tumulto,-1.0
tumultuado,-1.0
tumultuário,-1.0
tumultuoso,-1.0
turbador,-1.0
turbulência,-1.0
turbulento,-1.0
turrão,-1.0
ubíquo,1.0
ufano,0.0
ultrajado,-1.0
ultrajante,-1.0
ultrajar,-1.0
ultraje,-1.0
ultrapassado,-1.0
ultrapassar,1.0
unificador,1.0
uniforme,0.0
uniformizador,1.0
unívoco,1.0
untuosidade,-1.0
untuoso,-1.0
urbano,0.0
urinado,-1.0
usar,-1.0
usurário,-1.0
usurpador,-1.0
usurpar,-1.0
útil,1.0
utopia,-1.0
utópico,-1.0
utopista,-1.0
uxoricida,-1.0
vacilação,-1.0
vacilante,0.0
vacilar,-1.0
vadiação,-1.0
vadiagem,-1.0
vadio,-1.0
vagabundagem,-1.0
vagabundo,-1.0
vagamundo,-1.0
vagaroso,-1.0
vago,-1.0
vaguear,-1.0
vagueza,-1.0
vaiado,-1.0
vaidoso,-1.0
valentão,1.0
valente,1.0
valentia,1.0
valetudinário,-1.0
validade,1.0
válido,1.0
valioso,1.0
valorizar,0.0
valoroso,1.0
vandálico,-1.0
vandalismo,-1.0
vândalo,-1.0
vangloriar-se,-1.0
vanguardeiro,1.0
vanguardista,1.0
vantagem,1.0
vantajoso,1.0
vão,-1.0
vaporoso,0.0
varado,-1.0
varonil,1.0
varrido,-1.0
vassalo,-1.0
vazio,-1.0
vedado,-1.0
veemente,0.0
velado,-1.0
velhacaria,-1.0
velhaco,-1.0
velhote,-1.0
veloso,0.0
veloz,1.0
venal,-1.0
vencedor,1.0
vencer,1.0
vencido,-1.0
vencível,-1.0
vendedor,-1.0
vender-se,-1.0
vendido,-1.0
veneno,-1.0
venenoso,-1.0
venerado,1.0
venerando,1.0
venerar,0.0
venerável,1.0
ventrudo,-1.0
venturoso,1.0
veracidade,1.0
veraz,1.0
verdade,1.0
verdadeiro,1.0
vergado,-1.0
vergonha,-1.0
vergonhoso,-1.0
veridicidade,1.0
verídico,1.0
vermelhusco,-1.0
verosímil,1.0
verosimilhante,1.0
verrinoso,-1.0
versado,1.0
versátil,1.0
versatilidade,1.0
vertical,1.0
vesgo,-1.0
vetusto,0.0
vexação,-1.0
vexado,-1.0
vexar,1.0
viajado,1.0
vibrante,0.0
viciado,-1.0
vicioso,-1.0
viçosidade,1.0
viçoso,1.0
videirinho,-1.0
vigarice,-1.0
vigarista,-1.0
vígaro,-1.0
vigiado,0.0
vígil,1.0
vigor,1.0
vigoroso,1.0
vil,-1.0
vilão,-1.0
vinagrento,-1.0
vindicativo,0.0
vingança,-1.0
vingativo,-1.0
vinolência,-1.0
vinolento,-1.0
violado,-1.0
violentado,-1.0
violento,-1.0
viperino,-1.0
vira-casacas,-1.0
virginal,0.0
viril,1.0
virtuoso,1.0
virulento,-1.0
visceral,-1.0
viscoso,-1.0
visionário,1.0
vistoso,1.0
vitalista,0.0
vitalizador,1.0
vítima,-1.0
vitimar,1.0
vitimização,-1.0
vitória,1.0
vitorioso,1.0
vivaço,1.0
vivaz,1.0
vivedor,1.0
vívido,0.0
vivido,1.0
vivificador,1.0
vivificante,0.0
vivo,1.0
vociferação,-1.0
vociferador,-1.0
vociferante,-1.0
voluntariosidade,1.0
voluntarioso,-1.0
voluntarista,0.0
voluptuoso,0.0
volúvel,-1.0
vomitado,-1.0
vomitar-se,-1.0
vómito,-1.0
vorace,-1.0
voraz,-1.0
votar,0.0
vulgar,-1.0
vulgaridade,-1.0
vulgarizado,-1.0
vulgarizador,-1.0
vulnerabilidade,-1.0
vulnerável,-1.0
xenófilo,1.0
xenofobia,-1.0
xenófobo,-1.0
xexé,-1.0
xingar,-1.0
zaino,-1.0
zanga,-1.0
zangado,-1.0
zargo,0.0
zarolho,-1.0
zelo,1.0
zeloso,1.0
zelote,-1.0
zombar,1.0
zombeteiro,-1.0
zonzeira,-1.0
zonzo,-1.0
zote,-1.0
zumbidor,-1.0
